site,timestamp,q_cms,Cond,DO_sat,fDOM,spCond,temp,turb,precip_mm,temp_C,atm_mbar,PAR_uE,windSpeed,gustSpeed,solarRad_wm2,windDir,Rh,dewPoint
Wade,2017-11-23 21:45:00,0.138441199,15.02,96.8886666666667,21.5405961828604,27.9726666666667,0.757333333333333,0.274,0,-1.81,973.2,1,0,1.5,1,284,79.8,-4.84
Wade,2017-11-23 22:00:00,0.138441199,15.046,96.8726666666667,21.5196790660866,27.996,0.768666666666667,0.296,0,-1.73,973.1,1,0,1,1,183,79.7,-4.77
Wade,2017-11-23 22:15:00,0.132674169,15.0586666666667,96.8873333333333,21.5190886284353,28.0086666666667,0.778666666666667,0.291333333333333,0,-1.64,973.2,1,0,1,1,213,80.7,-4.52
Wade,2017-11-23 22:30:00,0.132674169,15.0686666666667,96.9073333333333,21.5051471021971,28.0273333333333,0.797333333333333,0.298666666666667,0,-1.47,973.1,1,0,0,1,199,79.6,-4.54
Wade,2017-11-23 22:45:00,0.138441199,15.0873333333333,96.9446666666667,21.4835307245476,28.0386666666667,0.817333333333333,0.326,0,-1.3,973.1,1,0,2,1,167,79.8,-4.34
Wade,2017-11-23 23:00:00,0.129874686,15.0986666666667,96.898,21.4404866128523,28.0486666666667,0.828666666666667,0.295333333333333,0,-1.04,973.1,1,0,1.5,1,225,78.7,-4.27
Wade,2017-11-23 23:15:00,0.132674169,15.1,96.8986666666667,21.4590756434278,28.0413333333333,0.847333333333333,0.29,0,-1.18,972.9,1,0,1,1,251,80.3,-4.14
Wade,2017-11-23 23:30:00,0.132674169,15.126,96.9086666666667,21.424222590977,28.066,0.858666666666667,0.272666666666667,0,-1.04,972.8,1,0,2.5,1,208,80.4,-3.99
Wade,2017-11-23 23:45:00,0.129874686,15.1386666666667,97.0486666666667,21.4200601491296,28.07,0.877333333333333,0.313333333333333,0,-0.73,972.6,1,0,1.5,1,223,77.8,-4.12
Wade,2017-11-24 00:00:00,0.124438793,15.14,97.0006666666667,21.420674458224,28.07,0.888666666666667,0.294,0,-0.37,972.6,1,0.5,3,1,153,77.8,-3.77
Wade,2017-11-24 00:15:00,0.132674169,15.1573333333333,97.0766666666667,21.3938812156066,28.096,0.898666666666667,0.255333333333333,0,-0.23,972.6,1,1,3.5,1,195,77.7,-3.65
Wade,2017-11-24 00:30:00,0.124438793,15.1686666666667,96.986,21.3971035463565,28.1,0.908666666666667,0.310666666666667,0,-0.42,972.4,1,1,3,1,195,78.9,-3.63
Wade,2017-11-24 00:45:00,0.124438793,15.1786666666667,97.048,21.3675570503368,28.1,0.918666666666667,0.32,0,-0.34,972.5,1,0,2,1,272,78.4,-3.64
Wade,2017-11-24 01:00:00,0.129874686,15.18,97.008,21.3799280744151,28.0913333333333,0.928666666666667,0.337333333333333,0,-0.34,972.6,1,0.5,2.5,1,168,80.2,-3.33
Wade,2017-11-24 01:15:00,0.121800434,15.1886666666667,97.052,21.3438405839485,28.0986666666667,0.938666666666667,0.322666666666667,0,-0.31,972.4,1,0.5,2.5,1,126,79,-3.51
Wade,2017-11-24 01:30:00,0.129874686,15.2073333333333,96.9906666666667,21.3281008772483,28.1173333333333,0.957333333333333,0.302666666666667,0,-0.42,972.4,1,0,2.5,1,223,81,-3.28
Wade,2017-11-24 01:45:00,0.119213861,15.2013333333333,97.006,21.3251974626742,28.1113333333333,0.96,0.282666666666667,0,-0.73,972.3,1,0,1.5,1,152,83,-3.26
Wade,2017-11-24 02:00:00,0.127129888,15.2086666666667,96.958,21.3124277277407,28.1186666666667,0.96,0.288666666666667,0,-0.4,972.2,1,0,3,1,225,83.5,-2.85
Wade,2017-11-24 02:15:00,0.129874686,15.2186666666667,96.9066666666667,21.2836112106883,28.12,0.977333333333333,0.307333333333333,0,-0.14,972.2,1,0.5,3,1,168,82,-2.85
Wade,2017-11-24 02:30:00,0.132674169,15.2373333333333,97.0213333333333,21.2483572930856,28.1373333333333,0.997333333333333,0.44,0,-0.17,972.3,1,0,2,1,149,83.3,-2.66
Wade,2017-11-24 02:45:00,0.124438793,15.2573333333333,97.0226666666667,21.2439045484777,28.1486666666667,1.01733333333333,0.321333333333333,0,-0.45,972.6,1,0,0,1,199,83.6,-2.89
Wade,2017-11-24 03:00:00,0.124438793,15.26,96.9506666666667,21.2309853560522,28.1413333333333,1.03733333333333,0.326,0,-0.4,972.7,1,0,1,1,205,83.9,-2.78
Wade,2017-11-24 03:15:00,0.127129888,15.286,96.966,21.2373101334499,28.1746666666667,1.05733333333333,0.373333333333333,0,0.05,972.6,1,0.5,1.5,1,166,83.5,-2.41
Wade,2017-11-24 03:30:00,0.119213861,15.2986666666667,96.97,21.2120042075093,28.18,1.07733333333333,0.319333333333333,0,0.08,972.7,1,0,3,1,163,84.3,-2.25
Wade,2017-11-24 03:45:00,0.127129888,15.3086666666667,97.022,21.1823864051789,28.1713333333333,1.08866666666667,0.292666666666667,0,0.22,972.8,1,0,2.5,1,234,83.5,-2.25
Wade,2017-11-24 04:00:00,0.121800434,15.3273333333333,96.874,21.1979535128665,28.196,1.10733333333333,0.307333333333333,0,0.25,972.5,1,0,2,1,202,84.5,-2.06
Wade,2017-11-24 04:15:00,0.121800434,15.3386666666667,96.9973333333333,21.1422090849841,28.2,1.11866666666667,0.292666666666667,0,0.25,972.5,1,0,2,1,191,85.4,-1.92
Wade,2017-11-24 04:30:00,0.127129888,15.3573333333333,97.0026666666667,21.1379838601866,28.2173333333333,1.13733333333333,0.29,0,0.47,972.4,1,0.5,4,1,229,84.3,-1.87
Wade,2017-11-24 04:45:00,0.127129888,15.3686666666667,97.0086666666667,21.1390511290102,28.2373333333333,1.14866666666667,0.264,0,0.47,972.5,1,0,3,1,244,84.7,-1.81
Wade,2017-11-24 05:00:00,0.116678139,15.3873333333333,97.0013333333333,21.1414269071273,28.24,1.16733333333333,0.312,0,0.6,972.5,1,0.5,2.5,1,236,84.3,-1.74
Wade,2017-11-24 05:15:00,0.116678139,15.39,97.0173333333333,21.1242497350371,28.24,1.17866666666667,0.32,0,0.6,972.6,1,0.5,2,1,227,85.2,-1.59
Wade,2017-11-24 05:30:00,0.114192349,15.4073333333333,96.864,21.1162477155447,28.2486666666667,1.19733333333333,0.276666666666667,0,0.71,972.7,1,0.5,3,1,202,84.8,-1.55
Wade,2017-11-24 05:45:00,0.124438793,15.436,96.97,21.1059206131573,28.2933333333333,1.20866666666667,0.287333333333333,0,0.77,972.6,1,0.5,2,1,219,83.9,-1.64
Wade,2017-11-24 06:00:00,0.119213861,15.4486666666667,97.042,21.0812736113257,28.3086666666667,1.22733333333333,0.272666666666667,0,0.8,972.7,1,0,1.5,1,265,83.8,-1.63
Wade,2017-11-24 06:15:00,0.119213861,15.45,97.0153333333333,21.06680162842,28.284,1.23866666666667,0.27,0,0.88,972.6,1,0,1.5,1,247,83,-1.68
Wade,2017-11-24 06:30:00,0.119213861,15.476,96.958,21.0639511025055,28.3146666666667,1.25733333333333,0.278666666666667,0,0.88,972.9,1,0,1,1,223,83.7,-1.57
Wade,2017-11-24 06:45:00,0.119213861,15.4886666666667,96.8893333333333,21.0381705932897,28.3286666666667,1.26866666666667,0.262666666666667,0,1.04,973,1,0,1.5,1,222,82,-1.68
Wade,2017-11-24 07:00:00,0.119213861,15.49,96.8973333333333,21.0406336059871,28.3126666666667,1.28733333333333,0.364,0,0.93,973.1,1,0,2,1,251,83,-1.63
Wade,2017-11-24 07:15:00,0.111755587,15.5073333333333,96.9,21.0318334879732,28.3273333333333,1.29866666666667,0.310666666666667,0,0.85,973,1,0,1,1,212,84,-1.54
Wade,2017-11-24 07:30:00,0.116678139,15.51,96.7093333333333,20.99446632852,28.33,1.31733333333333,0.291333333333333,0.2,0.99,973.1,1,0,2,1,212,82.5,-1.65
Wade,2017-11-24 07:45:00,0.119213861,15.5186666666667,96.6886666666667,20.9805462271393,28.3213333333333,1.32866666666667,0.238,0,0.85,973,1,0,2,1,175,82.6,-1.77
Wade,2017-11-24 08:00:00,0.119213861,15.5286666666667,96.8806666666667,20.9591231320769,28.3286666666667,1.33866666666667,0.282,0,0.91,973.2,1,0,1.5,1,314,81.8,-1.85
Wade,2017-11-24 08:15:00,0.116678139,15.556,96.9706666666667,20.9566615474336,28.3646666666667,1.35733333333333,0.238,0,1.02,973.3,4,0,1,1,248,81.3,-1.83
Wade,2017-11-24 08:30:00,0.119213861,15.56,96.876,20.9758986448775,28.3613333333333,1.36866666666667,0.273333333333333,0,0.88,973.4,6,0,1,2,247,81.9,-1.86
Wade,2017-11-24 08:45:00,0.119213861,15.5686666666667,96.8686666666667,20.9856686050204,28.3686666666667,1.38733333333333,0.306,0,0.91,973.5,11,0,1,4,211,81.5,-1.9
Wade,2017-11-24 09:00:00,0.124438793,15.5873333333333,96.7486666666667,20.9890996775577,28.3786666666667,1.39866666666667,0.31,0,0.99,973.5,16,0,0.5,7,213,80.8,-1.94
Wade,2017-11-24 09:15:00,0.121800434,15.59,96.9466666666667,21.0184899825682,28.38,1.40866666666667,0.561333333333333,0,1.04,973.6,24,0,0,11,212,80.3,-1.97
Wade,2017-11-24 09:30:00,0.111755587,15.6073333333333,97.0493333333333,21.024990359296,28.38,1.42733333333333,0.314,0,1.02,973.9,29,0,0.5,13,212,79.9,-2.06
Wade,2017-11-24 09:45:00,0.121800434,15.61,96.93,21.0381203536157,28.3713333333333,1.44733333333333,0.287333333333333,0,1.1,974,49,0,0.5,23,208,80.2,-1.93
Wade,2017-11-24 10:00:00,0.116678139,15.6273333333333,96.9533333333333,21.0515339223237,28.3786666666667,1.46733333333333,0.29,0,1.29,973.9,46,0,1,22,206,78.5,-2.03
Wade,2017-11-24 10:15:00,0.111755587,15.6386666666667,97.272,21.0647394182144,28.3886666666667,1.48733333333333,0.29,0,1.32,973.9,54,0,0.5,26,209,78.6,-1.99
Wade,2017-11-24 10:30:00,0.109366964,15.6573333333333,97.3026666666667,21.0692017175222,28.3986666666667,1.50733333333333,0.264,0,1.48,973.7,86,0,1.5,41,194,78.7,-1.81
Wade,2017-11-24 10:45:00,0.109366964,15.66,97.378,21.0714821841647,28.374,1.536,0.277333333333333,0,1.64,973.4,109,0,0,51,188,78.5,-1.69
Wade,2017-11-24 11:00:00,0.111755587,15.6686666666667,97.26,21.0835329134071,28.37,1.566,0.254,0,1.8,973.3,111,0,0,53,188,78.3,-1.57
Wade,2017-11-24 11:15:00,0.109366964,15.696,97.2313333333333,21.055862683181,28.3873333333333,1.596,0.293333333333333,0,1.86,973.4,101,0,0,48,340,78.9,-1.41
Wade,2017-11-24 11:30:00,0.114192349,15.7173333333333,97.308,21.0852149635661,28.3986666666667,1.626,0.3,0,1.97,973.5,109,0,1.5,52,135,78.3,-1.41
Wade,2017-11-24 11:45:00,0.107025604,15.7286666666667,97.2853333333333,21.0869728823225,28.3826666666667,1.656,0.334666666666667,0.4,2.18,973.3,166,0,2,79,93,77.2,-1.39
Wade,2017-11-24 12:00:00,0.111755587,15.7473333333333,97.2713333333333,21.0714451377708,28.3886666666667,1.686,0.314,0.2,2.32,972.9,159,0,0.5,77,285,76.4,-1.4
Wade,2017-11-24 12:15:00,0.104730649,15.7586666666667,97.218,21.077137352779,28.3813333333333,1.70733333333333,0.266666666666667,0.4,2.37,972.8,81,0,0,36,118,75.2,-1.57
Wade,2017-11-24 12:30:00,0.104730649,15.786,97.132,21.0467269470212,28.406,1.736,0.277333333333333,0.2,2.37,972.2,179,0,1.5,86,88,74.7,-1.66
Wade,2017-11-24 12:45:00,0.109366964,15.8073333333333,97.0246666666667,21.012169279963,28.3926666666667,1.78333333333333,0.262666666666667,0,2.48,972.3,159,0,1,77,1,75.2,-1.46
Wade,2017-11-24 13:00:00,0.104730649,15.8273333333333,97.1313333333334,21.0036814232474,28.4073333333333,1.82466666666667,0.26,0,2.58,971.9,174,0,1,83,94,74.7,-1.45
Wade,2017-11-24 13:15:00,0.109366964,15.8646666666667,97.1413333333333,20.981476425142,28.4273333333333,1.856,0.320666666666667,0,2.72,971.7,199,0,0.5,94,94,76.2,-1.05
Wade,2017-11-24 13:30:00,0.100276583,15.8786666666667,97.0186666666667,20.941632279106,28.4126666666667,1.90333333333333,0.312666666666667,0,3.19,971.4,269,0,1,128,100,73.2,-1.14
Wade,2017-11-24 13:45:00,0.104730649,15.906,96.9826666666667,20.9334533980998,28.41,1.962,0.353333333333333,0,3.51,971.2,256,0,0.5,123,100,70.5,-1.34
Wade,2017-11-24 14:00:00,0.107025604,15.9273333333333,96.9453333333333,20.9219376068679,28.3926666666667,2.01333333333333,0.325333333333333,0,3.93,970.9,646,0,2,334,161,69.7,-1.09
Wade,2017-11-24 14:15:00,0.104730649,15.9733333333333,96.966,20.8701266123221,28.4073333333333,2.08066666666667,0.328666666666667,0,5,971,414,0,1,217,218,65.6,-0.9
Wade,2017-11-24 14:30:00,0.104730649,15.9886666666667,97.0133333333333,20.8559969752735,28.4013333333333,2.116,0.33,0,4.74,971,344,0,1,178,142,65.6,-1.15
Wade,2017-11-24 14:45:00,0.111755587,15.9986666666667,96.916,20.8347225429645,28.4,2.13733333333333,0.269333333333333,0,4.61,970.7,254,0,0.5,136,104,68.1,-0.76
Wade,2017-11-24 15:00:00,0.109366964,16.0173333333333,96.8653333333333,20.8141433249751,28.4346666666667,2.14,0.294666666666667,0,4.74,970.6,164,0,2,62,94,66.4,-0.98
Wade,2017-11-24 15:15:00,0.116678139,16.0286666666667,96.808,20.8107751708635,28.4573333333333,2.14,0.291333333333333,0,4.43,970.6,311,0,2,163,104,67.6,-1.04
Wade,2017-11-24 15:30:00,0.109366964,16.0386666666667,96.7653333333333,20.8103787609954,28.4773333333333,2.13133333333333,0.316,0,4.3,970.7,139,0,2,71,147,68.7,-0.94
Wade,2017-11-24 15:45:00,0.114192349,16.0226666666667,96.76,20.8039945735597,28.4626666666667,2.12133333333333,0.354666666666667,0,4.51,970.6,79,0.5,2,41,170,66.9,-1.1
Wade,2017-11-24 16:00:00,0.116678139,16.0373333333333,96.76,20.8060461521881,28.5033333333333,2.11133333333333,0.342666666666667,0,4.27,970.8,104,0,2,53,199,67.7,-1.16
Wade,2017-11-24 16:15:00,0.111755587,16.0313333333333,96.7773333333333,20.7849637335456,28.484,2.11,0.322666666666667,0,3.98,970.8,59,0.5,1.5,21,131,69.1,-1.16
Wade,2017-11-24 16:30:00,0.119213861,16.0386666666667,96.6933333333333,20.7561181810002,28.506,2.09266666666667,0.311333333333333,0,3.85,970.7,59,0.5,3,26,126,70.1,-1.09
Wade,2017-11-24 16:45:00,0.111755587,16.04,96.68,20.7630004272018,28.5186666666667,2.09,0.362,0,3.14,970.5,41,0,1,19,83,74,-1.04
Wade,2017-11-24 17:00:00,0.116678139,16.04,96.6973333333333,20.7744200332353,28.5286666666667,2.08133333333333,0.352666666666667,0,1.99,970.2,21,0,1,12,83,81.5,-0.84
Wade,2017-11-24 17:15:00,0.121800434,16.0313333333333,96.518,20.7228202281104,28.53,2.06266666666667,0.332666666666667,0,2.72,970.1,6,0,1,6,37,76.5,-1
Wade,2017-11-24 17:30:00,0.121800434,16.0473333333333,96.4293333333333,20.706955774612,28.5646666666667,2.05133333333333,0.347333333333333,0,1.97,969.9,1,0,0.5,1,330,80.9,-0.96
Wade,2017-11-24 17:45:00,0.124438793,16.0586666666667,96.446,20.6967202857076,28.596,2.04133333333333,0.35,0,2.13,969.5,1,0,1.5,1,6,80.2,-0.93
Wade,2017-11-24 18:00:00,0.124438793,16.0513333333333,96.372,20.6889297127865,28.6,2.03133333333333,0.298,0,2.26,969.5,1,0,0.5,1,24,78.1,-1.16
Wade,2017-11-24 18:15:00,0.121800434,16.05,96.3946666666667,20.6788984466094,28.6,2.02133333333333,0.29,0,1.94,969.4,1,0,1,1,22,79.5,-1.23
Wade,2017-11-24 18:30:00,0.124438793,16.0586666666667,96.3133333333333,20.6362216233769,28.6346666666667,2.01133333333333,0.307333333333333,0,1.37,969.3,1,0,1.5,1,24,81.7,-1.41
Wade,2017-11-24 18:45:00,0.121800434,16.06,96.352,20.6151303005693,28.6486666666667,1.99266666666667,0.266666666666667,0,0.99,969.1,1,0,1,1,24,84.1,-1.39
Wade,2017-11-24 19:00:00,0.124438793,16.0513333333333,96.3686666666667,20.6266774600714,28.65,1.98133333333333,0.294666666666667,0,1.07,969.1,1,0,1,1,24,83.5,-1.41
Wade,2017-11-24 19:15:00,0.124438793,16.05,96.3006666666667,20.6087024313328,28.6673333333333,1.96266666666667,0.274,0,0.25,969.2,1,0,1.5,1,24,89.3,-1.31
Wade,2017-11-24 19:30:00,0.127129888,16.0586666666667,96.2813333333333,20.5653876845998,28.6873333333333,1.94266666666667,0.244,0,0.6,969.2,1,0,1,1,22,87.1,-1.29
Wade,2017-11-24 19:45:00,0.119213861,16.0513333333333,96.3406666666667,20.5458632161474,28.6986666666667,1.92266666666667,0.300666666666667,0,0.38,969.1,1,0,1,1,25,88.9,-1.23
Wade,2017-11-24 20:00:00,0.124438793,16.0586666666667,96.376,20.5475333614537,28.726,1.91133333333333,0.301333333333333,0,-0.06,969.1,1,0,0.5,1,25,90.1,-1.49
Wade,2017-11-24 20:15:00,0.127129888,16.0513333333333,96.4493333333333,20.5186594523301,28.73,1.89266666666667,0.326,0,-0.45,969,1,0,0,1,25,91,-1.74
Wade,2017-11-24 20:30:00,0.127129888,16.05,96.408,20.5272295594869,28.7473333333333,1.88133333333333,0.269333333333333,0,-0.76,969,1,0,0.5,1,25,91.3,-2
Wade,2017-11-24 20:45:00,0.124438793,16.05,96.426,20.5045025906545,28.75,1.86266666666667,0.26,0,-0.82,969,1,0,0.5,1,25,92.6,-1.87
Wade,2017-11-24 21:00:00,0.124438793,16.05,96.4213333333333,20.5020403138162,28.7673333333333,1.86,0.277333333333333,0,-0.56,969,1,0,0.5,1,25,91.8,-1.74
Wade,2017-11-24 21:15:00,0.124438793,16.05,96.4373333333333,20.5066395705726,28.77,1.85133333333333,0.28,0,-0.48,969,1,0,0,1,25,92.8,-1.5
Wade,2017-11-24 21:30:00,0.119213861,16.0586666666667,96.492,20.4885456958859,28.7873333333333,1.85,0.297333333333333,0,-0.4,969.1,1,0,0.5,1,25,92.9,-1.41
Wade,2017-11-24 21:45:00,0.121800434,16.06,96.4046666666667,20.456156811394,28.7986666666667,1.85,0.265333333333333,0,-0.4,968.8,1,0,0,1,25,93.4,-1.33
Wade,2017-11-24 22:00:00,0.121800434,16.06,96.442,20.4546733759783,28.8086666666667,1.84133333333333,0.242666666666667,0,-0.45,968.7,1,0,0.5,1,25,93.8,-1.33
Wade,2017-11-24 22:15:00,0.121800434,16.06,96.4153333333333,20.4494864358391,28.8013333333333,1.83133333333333,0.283333333333333,0,-0.37,968.6,1,0,0.5,1,25,94.1,-1.2
Wade,2017-11-24 22:30:00,0.116678139,16.06,96.4533333333333,20.4405731349398,28.8173333333333,1.83,0.272666666666667,0,-0.51,968.7,1,0,0,1,25,94.3,-1.31
Wade,2017-11-24 22:45:00,0.121800434,16.0686666666667,96.46,20.4319636636715,28.8286666666667,1.83,0.261333333333333,0,-0.51,968.5,1,0.5,2,1,27,95.3,-1.17
Wade,2017-11-24 23:00:00,0.119213861,16.0786666666667,96.4513333333333,20.4274755694224,28.8473333333333,1.83,0.303333333333333,0,-0.37,968.6,1,0,0.5,1,45,94.8,-1.1
Wade,2017-11-24 23:15:00,0.121800434,16.08,96.424,20.4262899129809,28.8413333333333,1.83,0.301333333333333,0,-0.45,968.3,1,0,1,1,45,95.5,-1.09
Wade,2017-11-24 23:30:00,0.119213861,16.08,96.4373333333333,20.3853995462234,28.866,1.81266666666667,0.265333333333333,0,-0.7,968.3,1,0,0.5,1,45,95.3,-1.37
Wade,2017-11-24 23:45:00,0.119213861,16.0713333333333,96.388,20.3975921297734,28.87,1.80133333333333,0.268666666666667,0,-0.9,967.9,1,0,1,1,45,95.9,-1.48
Wade,2017-11-25 00:00:00,0.116678139,16.07,96.3713333333333,20.3703727055089,28.87,1.78266666666667,0.287333333333333,0,-1.01,967.9,1,0,1,1,45,96.4,-1.52
Wade,2017-11-25 00:15:00,0.121800434,16.07,96.3786666666667,20.3487199944887,28.8873333333333,1.77133333333333,0.272666666666667,0,-0.7,967.8,1,0,1.5,1,104,94.7,-1.45
Wade,2017-11-25 00:30:00,0.121800434,16.0613333333333,96.3193333333333,20.3458043451073,28.8813333333333,1.76133333333333,0.296,0,-0.99,967.4,1,0,0.5,1,95,95.9,-1.56
Wade,2017-11-25 00:45:00,0.124438793,16.0426666666667,96.31,20.3287367595816,28.8626666666667,1.75133333333333,0.282666666666667,0,-1.13,967.2,1,0,1,1,95,96.1,-1.68
Wade,2017-11-25 01:00:00,0.121800434,16.0486666666667,96.3013333333333,20.3604733431394,28.886,1.74133333333333,0.843333333333333,0,-1.18,967.1,1,0,1,1,72,96.4,-1.69
Wade,2017-11-25 01:15:00,0.119213861,16.05,96.196,20.3127596668431,28.8986666666667,1.73133333333333,0.358,0,-1.3,966.9,1,0,0.5,1,55,96.2,-1.83
Wade,2017-11-25 01:30:00,0.116678139,16.05,96.3273333333333,20.2996123053367,28.9,1.72133333333333,0.322,0,-1.41,966.9,1,0,0.5,1,55,96.7,-1.88
Wade,2017-11-25 01:45:00,0.119213861,16.0413333333333,96.194,20.2762200604528,28.9,1.70266666666667,0.269333333333333,0,-1.33,966.7,1,0,1,1,48,96.6,-1.8
Wade,2017-11-25 02:00:00,0.119213861,16.04,96.2566666666667,20.2624304203872,28.9086666666667,1.69133333333333,0.242666666666667,0,-1.3,966.5,1,0,1,1,70,96.9,-1.73
Wade,2017-11-25 02:15:00,0.119213861,16.04,96.166,20.2605473150187,28.9273333333333,1.68133333333333,0.266,0,-1.24,965.9,1,0,1,1,73,96.8,-1.69
Wade,2017-11-25 02:30:00,0.121800434,16.0313333333333,96.2193333333333,20.2668932793226,28.9213333333333,1.67133333333333,0.296,0,-0.9,965.5,1,0,1,1,72,96.5,-1.39
Wade,2017-11-25 02:45:00,0.116678139,16.0386666666667,96.1866666666667,20.242866697212,28.9373333333333,1.66133333333333,0.265333333333333,0,-1.16,966.1,1,0,1,1,72,95.8,-1.75
Wade,2017-11-25 03:00:00,0.116678139,16.04,96.3013333333333,20.222695392226,28.9573333333333,1.65133333333333,0.251333333333333,0,-0.62,966.1,1,0,1,1,327,93.9,-1.48
Wade,2017-11-25 03:15:00,0.116678139,16.0226666666667,96.268,20.2332582571393,28.9426666666667,1.64133333333333,0.276,0,-1.01,966.1,1,0,2,1,345,95.9,-1.59
Wade,2017-11-25 03:30:00,0.121800434,16.0286666666667,96.1993333333333,20.2099780961413,28.966,1.62266666666667,0.271333333333333,0,-0.7,966.2,1,0,1,1,351,94,-1.55
Wade,2017-11-25 03:45:00,0.119213861,16.03,96.2766666666667,20.2027143828164,28.9613333333333,1.62,0.313333333333333,0,3.01,965.9,1,0,2,1,232,79.6,-0.17
Wade,2017-11-25 04:00:00,0.116678139,16.03,96.2293333333333,20.1892546646595,28.9686666666667,1.61133333333333,0.268,0,1.56,965.7,1,0,3,1,265,83.3,-0.96
Wade,2017-11-25 04:15:00,0.121800434,16.03,96.2113333333333,20.1925591446423,28.9786666666667,1.61,0.329333333333333,0,1.15,965.7,1,0,1,1,314,85.4,-1.02
Wade,2017-11-25 04:30:00,0.114192349,16.0386666666667,96.236,20.1766968583881,28.9886666666667,1.61,0.296666666666667,0,2.53,965.3,1,0,1.5,1,197,78.7,-0.79
Wade,2017-11-25 04:45:00,0.121800434,16.0486666666667,96.2573333333333,20.1623835470085,28.9986666666667,1.61866666666667,0.281333333333333,0,0.85,965.2,1,0,2,1,358,86.7,-1.11
Wade,2017-11-25 05:00:00,0.114192349,16.05,96.0953333333333,20.1581540117065,29,1.62866666666667,0.306,0,0.74,964.7,1,0.5,2,1,56,84.9,-1.51
Wade,2017-11-25 05:15:00,0.119213861,16.0586666666667,96.1913333333333,20.1440462082842,29,1.63866666666667,0.275333333333333,0,1.26,964.9,1,0.5,2,1,15,86.8,-0.69
Wade,2017-11-25 05:30:00,0.119213861,16.0686666666667,96.1493333333333,20.1321575679634,29.0086666666667,1.64866666666667,0.287333333333333,0,0.55,964.5,1,0.5,1.5,1,1,86.9,-1.38
Wade,2017-11-25 05:45:00,0.111755587,16.0786666666667,95.984,20.1523328019744,29.01,1.65866666666667,0.281333333333333,0,0.8,964.5,1,0,1,1,0,86.6,-1.18
Wade,2017-11-25 06:00:00,0.116678139,16.08,96.09,20.1385411625315,29.01,1.66866666666667,0.288666666666667,0,0.33,964.4,1,0,0,1,0,89.2,-1.24
Wade,2017-11-25 06:15:00,0.111755587,16.0886666666667,95.9973333333333,20.1262823918371,29.0273333333333,1.66133333333333,0.281333333333333,0,-0.31,964.2,1,0,1,1,0,90.3,-1.71
Wade,2017-11-25 06:30:00,0.114192349,16.09,96.0493333333333,20.1101079301987,29.03,1.66,0.262666666666667,0,-0.26,964.2,1,0,2,1,0,91.2,-1.52
Wade,2017-11-25 06:45:00,0.109366964,16.09,95.9733333333333,20.1151940034631,29.03,1.66,0.268666666666667,0,-0.45,963.9,1,0,1,1,0,91,-1.74
Wade,2017-11-25 07:00:00,0.111755587,16.09,96.0553333333333,20.1029493865474,29.03,1.66,0.27,0,0.08,963.8,1,0,1,1,0,89.6,-1.43
Wade,2017-11-25 07:15:00,0.111755587,16.0986666666667,96.122,20.0938407799888,29.0473333333333,1.66866666666667,0.235333333333333,0,0.08,963.9,1,0,1,1,0,89.6,-1.43
Wade,2017-11-25 07:30:00,0.109366964,16.1086666666667,95.9913333333333,20.091528295631,29.05,1.67866666666667,0.36,0,0.41,964,1,0,1.5,1,0,89.5,-1.11
Wade,2017-11-25 07:45:00,0.111755587,16.1186666666667,96.048,20.0826025931051,29.05,1.69733333333333,0.293333333333333,0,0.49,963.9,1,0,0.5,1,0,89,-1.11
Wade,2017-11-25 08:00:00,0.107025604,16.146,95.9993333333333,20.0543038539177,29.0846666666667,1.71733333333333,0.306,0,0.41,963.6,4,0,1,2,0,91,-0.89
Wade,2017-11-25 08:15:00,0.107025604,16.15,96.0333333333333,20.0698731307688,29.0726666666667,1.72866666666667,0.275333333333333,0,2.24,963.5,6,0,2,4,0,84,-0.19
Wade,2017-11-25 08:30:00,0.107025604,16.1586666666667,95.9533333333333,20.0890387924808,29.07,1.756,0.304666666666667,0,0.93,963.4,9,0.5,1.5,3,0,90.8,-0.4
Wade,2017-11-25 08:45:00,0.109366964,16.1773333333333,96.0093333333333,20.1202140082898,29.07,1.77733333333333,0.275333333333333,0,2.16,963.4,29,0,1,12,0,83.6,-0.33
Wade,2017-11-25 09:00:00,0.102481252,16.1973333333333,96.0633333333333,20.1546483023071,29.0873333333333,1.79733333333333,0.252666666666667,0,1.45,963.4,44,0,0.5,19,0,87.9,-0.33
Wade,2017-11-25 09:15:00,0.109366964,16.2173333333333,96.0873333333333,20.1845811011084,29.0986666666667,1.81733333333333,0.258666666666667,0,1.83,963.3,109,0,0.5,53,0,87,-0.1
Wade,2017-11-25 09:30:00,0.104730649,16.2373333333333,96.194,20.223078224665,29.1086666666667,1.85466666666667,0.242666666666667,0,2.21,963.1,86,0.5,2,39,0,86.6,0.21
Wade,2017-11-25 09:45:00,0.102481252,16.24,96.0366666666667,20.228247093054,29.084,1.87733333333333,0.266,0,2.02,963,99,0,0,44,0,87.7,0.2
Wade,2017-11-25 10:00:00,0.107025604,16.2573333333333,96.036,20.2529090734308,29.0886666666667,1.89733333333333,0.27,0,2.13,962.7,149,0,0.5,73,0,88.3,0.4
Wade,2017-11-25 10:15:00,0.100276583,16.2686666666667,95.988,20.2530788698771,29.0813333333333,1.93466666666667,0.278666666666667,0,3.27,962.5,326,0,1,149,0,83.4,0.73
